> Miller, K.G. et al, 2024. Global mean and relative sea-level changes over the past 66 Myr: implications for early Eocene ice sheets. Earth Science, Systems and Society, 4(1), p.10091.
> Age (Ma)	sea level (m)
2.2158672	-11.68539458
2.2184911	-14.05992545
2.2214065	-16.90782714
2.2242174	-16.0104174
2.2265519	-17.91512233
2.2288865	-18.4151318
2.2312137	-11.41613721
2.233679	-13.32109745
2.2361053	-29.29526115
2.2381001	-45.74105092
2.2400949	-42.48816215
2.2420897	-39.23235673
2.2440845	-39.73029141
2.2460816	-27.07997859
2.2480788	-23.34668675
2.2500759	-16.79278866
2.2520731	-20.10219697
2.2546894	-14.01922383
2.2574953	-3.701327129
2.260613	-5.136590463
2.2637306	-5.159567011
2.2668482	-11.29870538
2.2696541	-16.96708956
2.2730835	-33.46968239
2.2760893	-32.55087796
2.2785818	-39.16257966
2.2810723	-45.30421276
2.2838185	-34.01403713
2.2860653	-32.61245896
2.2884766	-27.910781
2.2908638	-19.43572775
2.2932483	-18.02858564
2.2956389	-5.776325401
2.3004796	-12.85618197
2.303465	-11.4433555
2.3064504	-13.33036442
2.3094358	-26.53650969
2.3127197	-27.47677743
2.3174964	-30.77048172
2.3198847	-22.74525801
2.3223274	-17.54787961
2.3242377	-10.93689954
2.3259905	-15.1754882
2.3281532	-13.27890493
2.3301193	-9.967944712
2.3305125	-18.92833878
2.3332649	-11.36599148
2.3361161	-18.42426406
2.3386451	-20.29407501
2.3411768	-6.599710858
2.3437089	1.43506108
2.3460299	-0.433968119
2.348212	-12.20362577
2.3511046	-22.54952533
2.3534784	-33.3676256
2.3561159	-38.99483699
2.3587535	-30.01081228
2.3611273	-30.45441398
2.3637543	-21.94302234
2.3661281	-25.68255818
2.3685084	-17.64641418
2.3706348	-18.5617072
2.372977	-8.174141302
2.3750858	-10.50171926
2.3776289	0.825998468
2.3795035	2.260403334
2.3813782	1.342895451
2.3834404	-0.512349286
2.385315	-9.42337263
2.3871919	-15.50919336
2.3892565	-24.41046208
2.3909457	-22.97328706
2.3928226	-29.0520894
2.3950656	-19.14793318
2.3974023	-34.14047742
2.3997299	-27.99393879
2.4020002	-24.19795178
2.4042705	-25.56645813
2.4065328	-22.71075835
2.408802	-12.35061152
2.4110723	-7.154372402
2.4133425	-17.43203753
2.4156128	-15.98623821
2.4178755	-13.13530966
2.4201352	-11.22284076
2.4219594	-19.15275074
2.4239743	-36.90652031
2.4259892	-27.03588114
2.4280042	-43.84118923
2.4302184	-49.87337237
2.4322864	-15.22221992
2.4347014	-40.8884849
2.4371164	-44.57387403
2.4395314	-40.31544176
2.4419465	-32.32454327
2.4461197	-32.70436776
2.4481322	-32.66230882
2.4501447	-31.22117878
2.451956	-35.84558469
2.4539685	-24.15174381
2.4560899	-18.5200996
2.4586715	-8.693642425
2.4615112	-6.318996463
2.4640929	-10.46392263
2.4666742	-2.51549631
2.4696838	-7.581416049
2.4729077	-23.78594872
2.4761073	-23.72518403
2.4792737	-37.58272066
2.4818191	-42.1651657
2.4836446	-46.29620937
2.485673	-46.249529
2.4874986	-40.18668677
2.4893242	-36.90605774
2.4913873	-32.23495141
2.4939034	-34.9602893
2.4961468	-15.49588345
2.5008644	-11.26277776
2.5030591	-18.15520913
2.5054914	-24.11413182
2.5076877	-32.83924586
2.5123244	-39.6618208
2.5142069	-46.53157154
2.5144019	-42.84290194
2.5163519	-43.72255708
2.5186919	-42.29265078
2.5208368	-42.24803901
2.5227868	-42.20786994
2.5245418	-40.79313129
2.5264918	-40.29470645
2.5282468	-31.07798842
2.5301978	-36.54976954
2.5323453	-30.08852729
2.5347195	-36.46477748
2.5367905	-24.51450371
2.5388601	-17.61334087
2.5407217	-16.21446956
2.5427902	-14.35716633
2.5452724	-10.66786082
2.5479615	0.785219694
2.5512711	-0.099698677
2.5551961	2.213649814
2.5561669	-13.28055295
2.5581084	-21.91637206
2.5600499	-19.15677853
2.5619769	-17.7665998
2.5639014	-11.82781005
2.5677503	-12.24164014
2.5696772	-12.67542378
2.5716047	-11.74721915
2.5735322	-6.282018944
2.5754583	-9.440367231
2.5773827	0.096895427
2.5793072	-1.702760791
2.5812316	-3.953732026
2.5831561	-0.771595428
2.5850805	-3.020761485
2.5868797	-6.625300888
2.5886129	-4.352449849
2.5903469	-14.72747398
2.5920808	-23.73819236
2.5938137	-27.32558731
2.5955449	-24.59636444
2.5972761	-38.54598575
2.5990073	-36.71481544
2.6007413	-29.93319758
2.6024752	-32.60859146
2.6042091	-27.63534839
2.6059413	-32.55664749
2.6076725	-22.64729619
2.6094037	-23.07582022
2.6111703	-16.32353437
2.6130199	-11.82075452
2.6148694	-8.219614028
2.6167273	-8.654914691
2.6186335	-9.984647281
2.6209512	-10.41495447
2.6235203	-4.138418711
2.626425	-5.462910827
2.6293297	-7.231171044
2.6321996	-16.5730409
2.6345256	-14.77037257
2.6368516	-38.33343265
2.6391775	-15.62032742
2.6415035	-25.81752315
2.6438202	-25.34525928
2.6461495	-26.64763099
2.6485599	-18.19837788
2.6509703	-14.6337964
2.6537764	-12.39974995
2.6567865	-1.775578956
2.6597966	6.17701253
2.6626268	0.887535653
2.6650319	0.01178688
2.6674379	-3.502788729
2.6698483	2.220276527
2.6722586	-7.438072827
2.674669	-4.354799005
2.6768759	-15.7434087
2.6788019	-10.47151847
2.6807279	-24.90208475
2.6826539	-31.00131333
2.6844833	-28.35274439
2.6862205	-24.83617536
2.6879576	-18.27023928
2.6896947	-11.71363351
2.6914226	-13.88106835
2.6928145	-16.04803788
2.6943611	-15.59990237
2.6959077	-26.45911927
2.6974542	-25.13570081
2.6989978	-22.511018
2.7005407	-27.70178718
2.70193	-28.11707142
2.7034766	-27.6626238
2.7050231	-29.80742043
2.7067243	-18.09729109
2.7082709	-19.81320202
2.7098165	-13.31451375
2.7113415	-12.00829456
2.7130021	-33.57728657
2.7145147	-5.518635157
2.7158766	-12.84153689
2.7174309	-20.15343618
2.7189606	-17.55551728
2.7204903	-21.84301614
2.7220597	-17.52825369
2.7235547	-16.65607484
2.7251043	-11.49271756
2.7268475	-29.06465481
2.7285908	-19.61334853
2.730334	-22.16498529
2.7325829	-14.44263368
2.735002	13.34099507
2.7374988	7.352114644
2.7405536	14.15819626
2.7436081	6.480240233
2.7467288	8.169209676
2.7510781	2.217700178
2.7533672	6.448149584
2.7579421	-0.74827104
2.7599999	-1.169947647
2.7622863	-7.913118121
2.764344	-5.800577851
2.766859	-9.158479706
2.7691371	-9.149063654
2.7712673	-15.85343178
2.7733974	-5.35979281
2.7757426	-5.354759698
2.7772354	0.086235398
2.7789416	1.338990352
2.7806477	1.754397559
2.7823539	-1.168808135
2.7844147	-7.003897766
2.7866336	-1.168951969
2.7895921	-5.741778582
2.79342	-6.977830554
2.7966531	-18.98139082
2.7987473	-5.720785749
2.8010592	-22.66215144
2.8027931	-35.0330027
2.804238	-23.04069527
2.8059719	-24.25872902
2.8074169	-24.24204634
2.8094115	-23.80741718
2.8126119	-12.26296749
2.8156217	-8.962306719
2.8191371	-10.1764555
2.8221852	-4.024419668
2.8280743	-3.603631521
2.8306233	-5.635911979
2.8328847	-4.407390938
2.8348634	-9.283172277
2.8368711	-9.273141272
2.8388789	-12.91729613
2.8410874	-17.36438565
2.843227	-10.05158582
2.8451115	-11.66099458
2.8468076	-16.10097532
2.8486918	-16.08561573
2.8503852	-10.41594274
2.8522667	-19.2857054
2.8543364	-4.74629556
2.8562327	-6.351548713
2.8580753	-3.524694292
2.8598684	-2.311925122
2.8615763	-4.317833257
2.8632842	3.32379491
2.8648212	-8.322579903
2.8663584	-0.286734752
2.868069	-1.486436698
2.8696085	-3.887815048
2.8713191	-4.282238449
2.8730297	-11.88279692
2.8749091	-17.07173011
2.8765607	-16.2578923
2.8781909	-21.03992566
2.8798212	-19.82587992
2.8817469	-11.02745295
2.8835612	-12.21276269
2.8854208	-11.00481046
2.8873521	-5.814534085
2.8892062	-7.000779158
2.8908749	-4.605703377
2.8928187	-3.802805784
2.8947941	-3.001007143
2.8967694	-1.008737517
2.8987447	-8.14684651
2.9007201	-6.550711511
2.9028432	-4.16321544
2.9047638	-1.779582009
2.9064923	-6.525748299
2.908413	-11.26619196
2.9101415	-12.83880774
2.9120621	-12.43216702
2.9139827	-10.44586893
2.9160957	-14.38391383
2.9180186	-15.95105486
2.9199415	-19.48921939
2.9216721	-16.71693425
2.9234027	-14.34146393
2.9252007	-11.96796099
2.9271178	-2.114910217
2.9292772	-4.077622028
2.9318861	0.649115648
2.9356481	1.833618316
2.9399368	-0.517271115
2.9450424	14.00084784
2.9488044	5.765064391
2.9512761	4.981471231
2.9532164	8.114022444
2.954675	-5.196563011
2.9549181	3.024187531
2.9561335	-1.671787254
2.9571059	-9.105296813
2.957349	-2.453055368
2.9595368	3.02512382
2.9610626	1.070138855
2.9616453	-2.057539643
2.963005	2.634426499
2.9635877	9.279122147
2.9647531	-5.181337291
2.9655301	-11.43225006
2.9674638	-2.443798985
2.9693814	-2.442604384
2.9712991	-9.468740159
2.9732167	-12.19796662
2.9751343	-1.659700713
2.9770526	-3.999888956
2.9789725	2.630501177
2.9808924	17.44494387
2.9828123	3.017907802
2.9847321	13.14852196
2.9866497	11.9757601
2.9886043	8.07674394
2.9906296	6.126435782
2.992655	3.008847334
2.9951145	-3.221855704
2.9987773	-5.16964784
3.0007331	-8.673635025
3.0027813	-8.289919676
3.0052231	-6.741056401
3.0076649	-19.96715106
3.0103671	-7.145342071
3.0130802	-16.09231532
3.0160571	-6.386754721
3.0185592	-5.618530878
3.0210612	-6.404460741
3.0230907	-8.742083456
3.02509	-7.196080247
3.0270892	-1.379666689
3.0290885	-4.10561683
3.0310878	12.57801038
3.0330871	7.910246637
3.0350977	6.736230043
3.0373166	7.501688397
3.0395355	5.938739554
3.0417543	0.108096994
3.0439732	2.037532198
3.0459702	-7.670208336
3.0481897	0.853573698
3.0504112	-11.95674898
3.0526327	-2.658517507
3.0550739	8.576219729
3.0572402	6.238297644
3.0594042	-1.528043508
3.0615683	12.03210919
3.0637323	9.694271523
3.0658964	5.030454093
3.068572	9.280961384
3.0712803	12.7554372
3.0739832	5.763494299
3.0766861	6.912069113
3.0793943	6.510093758
3.0821007	6.883281352
3.0846852	-3.982050833
3.0872648	0.267572916
3.0898521	-1.296071519
3.0924393	-4.409622891
3.0950265	0.226892873
3.0976116	-5.986279759
3.1001907	3.299515991
3.1027779	7.935209114
3.1053652	-1.764394977
3.1079524	4.420835015
3.1105379	-7.989575518
3.1131165	3.618887895
3.1157038	-7.628276321
3.118291	-1.443667168
3.1208783	-16.17548721
3.1234551	-1.082644524
3.1260424	-1.4830298
3.1286296	-12.72699934
3.1312169	-12.35206161
3.1334194	-15.84760509
3.1354867	-23.60151357
3.1375887	-20.51315463
3.1397673	-20.52279047
3.1422417	-8.531766711
3.1447228	-7.768963458
3.1470194	-10.8763425
3.1499532	1.49697075
3.1530511	-0.452913463
3.156149	4.563746268
3.1592469	-0.868359901
3.1623448	-1.269170988
3.1654426	-0.509080025
3.1683553	-7.097864691
3.1708306	-5.947479992
3.1735548	-5.184904121
3.1785161	-10.61758638
3.1809968	-7.146925784
3.1834886	-5.223200409
3.1865865	3.654954869
3.1894366	4.416296809
3.1928512	5.175347327
3.1965503	-1.792285456
3.2011031	2.826177813
3.2059404	-5.683874391
3.2073632	-6.845934424
3.2096396	3.182182526
3.2127696	-3.773463521
3.2153305	2.777592241
3.2178915	1.612506976
3.2198833	0.449710333
3.2207593	-2.251904034
3.223007	-6.112758138
3.2236504	4.679794415
3.2242937	1.979494306
3.2259021	2.745880412
3.2275105	3.126778495
3.2278322	3.896585009
3.2284755	-1.49984518
3.2305925	-0.734173298
3.2316795	4.656324051
3.2357367	0.40970489
3.2401608	0.400368227
3.2445849	-1.146877681
3.2490091	8.074319444
3.2524661	1.147715206
3.2558139	8.05808109
3.258908	3.826949759
3.2630196	2.669358223
3.268092	6.499210398
3.2726969	3.809519822
3.2777634	0.741404104
3.2819136	0.741031957
3.2860607	-3.465782807
3.2886109	-25.63805528
3.2926855	-22.94281892
3.2964537	-15.28797375
3.2998718	-17.56385674
3.3031526	-25.55619383
3.3064327	-18.29439455
3.3096987	-11.42190345
3.3160236	-7.970911525
3.3190549	-9.098750903
3.3223316	-7.184667556
3.3256083	-1.09778446
3.3286108	-11.70723503
3.3309288	-2.217020637
3.3330254	-25.69858627
3.335122	-18.48341301
3.3370929	-25.65861301
3.3390265	-14.28962197
3.3409615	-16.9219614
3.3428965	-16.90573062
3.3448315	-17.64470907
3.3468536	-10.45296146
3.3492684	-14.20856414
3.3516814	-10.04019179
3.3541002	-7.760827739
3.3565189	-8.119963106
3.3589377	-17.5098641
3.361353	3.951000601
3.3637655	-3.930107564
3.3661843	0.593204811
3.368603	0.982551189
3.3710206	0.246757477
3.3734309	-0.487541625
3.3758496	1.400928521
3.3782684	-1.951389191
3.3806871	1.431858034
3.3826684	0.324082446
3.3846011	-13.10553267
3.3865607	-0.020991765
3.3885784	-4.108126233
3.390596	0.382549774
3.3926136	-3.326256058
3.3946313	1.158555269
3.3966489	12.33266238
3.3986046	10.11061724
3.4004984	-5.85232244
3.4023922	-7.316841441
3.4042856	-0.617986949
3.406176	-2.083442335
3.4080561	0.528404213
3.4099362	0.175239278
3.4116554	5.371204043
3.4133292	-1.641506108
3.4149589	0.222946671
3.4164629	-1.97834891
3.417967	-6.760924424
3.419471	-2.31494377
3.4209752	-4.879254496
3.4224816	-8.914415065
3.4239881	-5.947247617
3.4254945	-5.559815918
3.427001	-1.493918881
3.4285053	-3.682664657
3.4300094	1.112577529
3.4315134	1.495851607
3.4330175	11.05384194
3.4346336	4.463263485
3.4363058	7.411665527
3.4379613	10.35619193
3.4397892	10.73600347
3.4416171	11.84703656
3.443445	8.936549574
3.4453704	-3.462789324
3.4473232	3.131980116
3.4492761	5.705951342
3.4512289	3.176202112
3.453465	9.752774936
3.4558974	12.31933146
3.4583374	5.075526717
3.4607784	8.730933035
3.4632195	4.044029524
3.4656606	0.815675304
3.4680935	4.826924558
3.4701131	8.825539102
3.472066	8.485175075
3.4740188	6.342459392
3.4759717	17.89587912
3.477923	11.78925517
3.4798736	9.65018107
3.4818241	12.18674489
3.4837746	11.84684198
3.4857252	8.279741757
3.4876757	5.436253377
3.4896262	7.610465333
3.4917718	10.49852054
3.4933326	7.299769271
3.4937232	10.16323749
3.4943091	10.52718975
3.4954808	9.490771108
3.4954808	9.826573691
3.4970498	9.131756097
3.4988541	16.28217398
3.50146	10.61025066
3.5034624	15.2568571
3.5054647	8.881910477
3.507467	13.16667709
3.5092691	12.12279533
3.5119172	11.44554046
3.5153595	8.306298839
3.5184889	5.174077531
3.5213054	-6.057811599
3.5241218	1.393061668
3.5270746	6.365399453
3.5304087	4.313632636
3.5340763	15.57757662
3.5377815	11.07786412
3.5411725	6.940172822
3.5445227	3.861639475
3.5475075	6.000815599
3.5504922	7.439626291
3.5534769	8.527889843
3.5564617	7.883663008
3.5594464	5.51523852
3.5624311	7.636897954
3.5654159	8.719408466
3.5684006	12.54818372
3.5713853	15.67874329
3.5743701	8.17969478
3.5775284	9.258340209
3.5807151	2.481278543
3.5839004	4.589230801
3.5870833	0.565160465
3.5902662	8.784141184
3.593449	10.53208075
3.5967159	11.93690225
3.5999991	9.619041199
3.603285	5.284133461
3.6065709	11.07023004
3.6098538	20.53706124
3.6131358	14.52588827
3.6165242	11.5526299
3.620215	3.238410451
3.6239092	2.302576014
3.6276059	2.703208631
3.6312973	-4.557492365
3.634899	5.490519354
3.638185	14.5067185
3.6404851	13.20710985
3.6447541	14.25208069
3.6480361	13.95876332
3.6513181	17.62859325
3.6545681	14.36105114
3.6577807	9.781988437
3.6609932	5.870488502
3.6645271	2.95692356
3.6677406	0.700675801
3.6716002	2.72032724
3.6751382	5.057064797
3.6783508	6.401834953
3.6820218	13.6339948
3.6858275	13.00997142
3.6896331	22.17880783
3.6934403	9.476456348
3.6975969	10.80957709
3.7009847	16.36804293
3.7045534	11.17698234
3.708122	8.267329261
3.7116906	6.008984294
3.7152592	5.050736991
3.7187228	9.614659564
3.721765	17.42129339
3.7245029	11.5811015
3.7272409	13.53575347
3.730283	19.71030335
3.733021	15.16810283
3.7357589	15.49533437
3.7384977	15.1722889
3.7415428	15.49758055
3.7442834	12.90004815
3.7470423	8.028547106
3.7502225	14.19431343
3.7530841	14.51534602
3.7559456	17.43391633
3.7588071	20.67753097
3.7619866	18.39701679
3.7675076	21.63469721
3.7703001	15.44821057
3.7735096	8.604098606
3.776398	5.335293951
3.7802493	4.01063371
3.7841006	14.08805628
3.7879553	14.39404559
3.7926209	9.798879072
3.7961811	10.75433924
3.8008082	8.433375158
3.8050793	9.708258401
3.8093503	6.72604116
3.8139002	11.27484485
3.8191103	13.85742706
3.8239134	12.5036872
3.8290156	4.230303533
3.8331204	0.889000442
3.8338668	8.789840522
3.8379716	16.33672274
3.8420764	20.59688432
3.8454361	22.22578379
3.8494433	22.52914452
3.8536625	10.56788825
3.857891	19.81532167
3.8620232	18.12133055
3.8653692	10.11076724
3.869055	9.071614676
3.872209	5.370022218
3.8760814	4.988236949
3.8800115	15.29426065
3.8835882	14.25691432
3.8864497	8.873764596
3.8889531	18.89307022
3.8910967	10.49627966
3.8935974	7.785756931
3.8964554	11.10889086
3.9007424	12.40717066
3.9032432	10.36332784
3.9061012	14.03478226
3.9068158	14.02774198
3.9096772	14.33661369
3.9103926	14.32966266
3.913254	11.74509122
3.913254	4.183576915
3.9160749	10.2241427
3.9185355	7.15778255
3.9213476	9.153502932
3.9245112	12.84037357
3.9287294	13.81476089
3.9332361	17.840758
3.9373005	18.14591263
3.941365	5.200765215
3.9445774	7.884509761
3.9474386	5.472083648
3.9505132	7.821528692
3.9534967	16.30914333
3.9556998	12.88121743
3.9582986	7.058127164
3.9607315	8.056717318
3.9631644	8.03205277
3.9662608	7.31749546
3.9695753	4.890313844
3.9728889	7.935235797
3.9768653	0.362182997
3.9801789	6.151036587
3.9830508	-4.506593416
3.9852599	0.612627255
3.987969	2.985804194
3.9904572	-2.533142657
3.992943	1.904691965
3.9947236	-4.985630459
3.9970533	-14.29320056
4.0000313	-10.54813472
4.0030248	-4.72757151
4.0059068	-6.817706317
4.0092599	11.40773422
4.0123081	0.707736691
4.0150492	-4.828034304
4.0177894	3.081913104
4.020834	5.476414376
4.0238786	10.97972941
4.0269232	14.0707052
4.0301524	4.727233567
4.0339246	4.012771349
4.0374339	10.21508104
4.0409701	6.391358063
4.0445106	-1.241788514
4.0482616	-6.112524254
4.0521919	-3.714760675
4.0561221	-4.086301716
4.0600524	-2.031262915
4.0639826	-4.135107208
4.0679163	3.472287455
4.071947	3.451233247
4.0759777	8.637124187
4.0809716	6.530660033
4.0864131	10.32642222
4.0920214	5.784566308
4.0964378	6.11218798
4.1004723	10.61451744
4.1038773	7.818300879
4.1076501	7.454516673
4.1112007	3.264497144
4.1149247	0.812221046
4.1183956	4.27738284
4.1218665	13.66206558
4.1245042	17.13394699
4.127105	11.55332218
4.1294703	10.49960729
4.1318162	9.097475918
4.1336904	6.651980555
4.1355646	6.992902303
4.1374388	4.895244382
4.1388396	16.38682159
4.1406499	14.98676533
4.1426979	5.919564996
4.1447459	8.002438681
4.1470864	9.736070023
4.1494269	10.42439925
4.1522263	3.790684811
4.15535	2.383728407
4.1588018	2.021184015
4.1625806	4.795907898
4.1666743	16.63890844
4.170768	15.9271301
4.1754073	15.21322299
4.1800171	12.75429772
4.1846207	10.29450336
4.1878407	15.1696645
4.191092	7.826684097
4.1932564	13.7539908
4.1954205	10.95277953
4.1972239	12.3429154
4.1990299	6.74861075
4.2015587	11.27922901
4.2038222	11.27079724
4.2076614	8.11222497
4.213767	14.727854
4.2165461	4.9319117
4.2190111	11.21332312
4.2212295	-1.379683443
4.2233877	13.64363085
4.2249585	12.58879599
4.2267333	13.28129661
4.2281136	11.17790167
4.2296912	9.42309714
4.2318604	1.719729227
4.2342302	2.408650799
4.2368592	6.24510065
4.240146	12.17926401
4.2428351	12.16834321
4.2455243	4.456829501
4.2482135	5.844718891
4.2512631	-3.623281461
4.254496	-4.691067883
4.2580528	5.448375427
4.2616123	1.576675075
4.2648483	1.559676938
4.2682944	4.696400471
4.2713906	1.874954038
4.2752605	12.37676611
4.2801303	13.7356752
4.2801303	13.40625754
4.2851867	17.94615894
4.2922062	6.671293201
4.2960838	-1.787343797
4.2992564	5.92623544
4.3027816	6.607827103
4.305787	9.40410155
4.308609	11.85115175
4.3114213	1.622463945
4.3142899	3.362890156
4.3171675	11.80019604
4.3200451	17.42345815
4.3229112	15.99695533
4.3257888	21.27332711
4.3286664	13.84535587
4.331544	-1.359667237
4.3348941	13.4523128
4.3381283	21.91662765
4.3420812	15.52707891
4.345878	11.96164881
4.3499392	9.451447376
4.353965	21.47582809
4.3578424	4.773710793
4.3617198	11.84075874
4.3655972	-0.632041819
4.3694746	5.373306909
4.373352	8.895676376
4.3772294	6.720980373
4.3811068	4.184687695
4.3847723	4.858829116
4.387639	9.472839434
4.3905057	11.9476454
4.3933723	9.057639698
4.3962275	-0.28386784
4.3990447	6.13111078
4.4017783	6.099783947
4.4047853	-0.397504644
4.4075189	5.673178193
4.4099685	-1.547699733
4.4127018	6.68965692
4.4151621	10.9814965
4.4175289	6.991344247
4.4200643	-0.974801383
4.4224224	2.960409858
4.4250349	6.536813068
4.4276474	11.92676836
4.4302599	9.72618474
4.4328651	4.261628341
4.4354743	16.55088844
4.4380868	7.453358242
4.4406993	-4.20349428
4.443307	9.201312434
4.4456316	5.532922827
4.4477216	18.61102206
4.4498116	8.023375787
4.4521105	9.815452205
4.4541994	18.18297375
4.4562869	10.85631885
4.4581657	0.962236803
4.4602531	5.317272206
4.4623406	22.86030599
4.4646369	12.21315665
4.4667243	9.619103748
4.4688118	12.52688395
4.4706906	11.76817802
4.4727804	17.25588404
4.4746614	16.49934639
4.4767514	11.68794773
4.4788413	10.92271479
4.4815177	18.26612626
4.4847168	8.623988868
4.4879824	10.79512887
4.4914247	8.152030576
4.4951224	9.20836959
4.4988184	0.600719139
4.5026043	7.232266148
4.5067387	16.49358073
4.510873	6.723257509
4.5154207	6.272503085
4.519952	14.83023993
4.5239188	-1.771777096
4.5271294	-5.606334594
4.5295131	-0.380958627
4.5312921	-7.589011011
4.5335242	-1.596630074
4.5357787	-0.88760568
4.5385662	7.387556848
4.5416268	8.853452698
4.545254	4.235037564
4.5469281	11.81046235
4.5480442	12.17460422
4.5494393	8.727473021
4.5508344	5.275688767
4.5516714	6.404308027
4.5538948	6.365909328
4.5566825	6.317738298
4.5607767	5.864148146
4.5613102	-0.655560422
4.5634443	8.117732074
4.5653842	4.24888456
4.5673027	4.982149564
4.5692211	1.488185622
4.5711395	4.913949525
4.5724185	-7.814408505
4.5744214	-4.393611847
4.5762193	-13.30500226
4.5772181	-8.700464338
4.5778173	0.549453827
4.5792156	-6.817242734
4.5808163	-2.602064883
4.5829504	-0.325328204
4.5857959	4.267708492
4.5881079	0.347799831
4.5898078	-3.179154895
4.5912021	-0.489274437
4.5931193	1.028127912
4.5962578	3.694332118
4.5994	0.909488104
4.6018422	3.205938481
4.6032709	7.868331229
4.604699	-0.362276631
